benchmark_1i_1f_nocache_uncompressed_dask.csv,1610557455321666484,1610557460451152459,5.129485975000001
benchmark_5i_1f_cache_uncompressed_sequential.csv,1610557462194236644,1610557483913614605,21.719377961000003
benchmark_1i_1f_cache_uncompressed_sequential.csv,1610557485783447539,1610557490021147110,4.237699571
benchmark_1i_1f_cache_uncompressed_dask.csv,1610557491748961262,1610557496200915277,4.451954015
benchmark_10i_1f_nocache_uncompressed_sequential.csv,1610557497950001921,1610557539588416804,41.638414883
benchmark_5i_1f_nocache_uncompressed_sequential.csv,1610557541628280775,1610557563762993222,22.134712447000002
benchmark_10i_1f_cache_uncompressed_dask.csv,1610557565714276290,1610557607196246239,41.481969949
benchmark_10i_1f_cache_uncompressed_sequential.csv,1610557609282954606,1610557653347226950,44.064272344
benchmark_1i_1f_nocache_uncompressed_sequential.csv,1610557655423045291,1610557659829541372,4.406496081
benchmark_5i_1f_cache_uncompressed_dask.csv,1610557661643515872,1610557682410430116,20.766914244000002
benchmark_5i_1f_nocache_uncompressed_dask.csv,1610557684399361741,1610557704925250223,20.525888482000003
benchmark_10i_1f_nocache_uncompressed_dask.csv,1610557706758554657,1610557749738502699,42.979948042000004
