benchmark_1i_10f_nocache_ds000113_dask.csv,1611262622036068844,1611262660740807730,38.704738886
benchmark_1i_10f_cache_ds000113_dask.csv,1611262662770033279,1611262702382824336,39.612791057
benchmark_5i_1f_nocache_ds000113_dask.csv,1611262704419583129,1611262749659791383,45.240208254
benchmark_1i_1f_nocache_ds000113_dask.csv,1611262751528478999,1611262774279840395,22.751361396
benchmark_10i_10f_cache_ds000113_dask.csv,1611262776079905153,1611262981807141326,205.72723617300002
benchmark_5i_10f_nocache_ds000113_dask.csv,1611262984715822839,1611263108407899380,123.692076541
benchmark_5i_10f_cache_ds000113_dask.csv,1611263111416609703,1611263224759868898,113.343259195
benchmark_1i_5f_cache_ds000113_dask.csv,1611263227651969684,1611263256458206370,28.806236686000002
benchmark_1i_1f_cache_ds000113_dask.csv,1611263258465218310,1611263280358243421,21.893025111
benchmark_10i_1f_nocache_ds000113_dask.csv,1611263282166398035,1611263357029392130,74.862994095
benchmark_10i_5f_cache_ds000113_dask.csv,1611263359271821174,1611263498778947007,139.507125833
benchmark_5i_5f_nocache_ds000113_dask.csv,1611263501834971571,1611263580993727896,79.158756325
benchmark_10i_10f_nocache_ds000113_dask.csv,1611263583502301726,1611263792271661890,208.769360164
benchmark_5i_5f_cache_ds000113_dask.csv,1611263795324842821,1611263876127420437,80.80257761600001
benchmark_10i_5f_nocache_ds000113_dask.csv,1611263878558512432,1611264028409011843,149.85049941100002
benchmark_1i_5f_nocache_ds000113_dask.csv,1611264031411435336,1611264061969460157,30.558024821000004
benchmark_5i_1f_cache_ds000113_dask.csv,1611264064332424946,1611264110891863634,46.559438688
benchmark_10i_1f_cache_ds000113_dask.csv,1611264113037239682,1611264191464192693,78.42695301100001
